loaddate,uniqueid,workorder,length,width,color,description
1/24/2024,10294351,25539878,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294350,25539878,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294349,25539878,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294348,25539878,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294347,25539878,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294353,25539792,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/24/2024,10294354,25539801,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/24/2024,10294358,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294357,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294356,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294355,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294359,25539891,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/24/2024,10294365,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294363,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294364,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294361,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294360,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294362,25539817,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294368,25539885,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294367,25539885,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294366,25539885,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294369,25539873,215.875,21,TT ,1800X21 25P RR PAN TT SL      
1/24/2024,10294372,25539873,215.875,21,TT ,1800X21 25P RR PAN TT SL      
1/24/2024,10294371,25539873,215.875,21,TT ,1800X21 25P RR PAN TT SL      
1/24/2024,10294370,25539873,215.875,21,TT ,1800X21 25P RR PAN TT SL      
1/24/2024,10294373,25539870,107.875,21,EF ,0900X21 25P RR PAN EF SL      
1/24/2024,10294376,25539870,107.875,21,EF ,0900X21 25P RR PAN EF SL      
1/24/2024,10294375,25539870,107.875,21,EF ,0900X21 25P RR PAN EF SL      
1/24/2024,10294374,25539870,107.875,21,EF ,0900X21 25P RR PAN EF SL      
1/24/2024,10294382,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294381,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294380,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294379,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294378,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294377,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294383,25539911,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294385,25539911,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294384,25539911,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294386,25539901,119.875,21,AL ,1000X21 25P RR PAN AL SL      
1/24/2024,10294390,25539903,119.875,18,AL ,1000X18 25P RR PAN AL F       
1/24/2024,10294389,25539903,119.875,18,AL ,1000X18 25P RR PAN AL F       
1/24/2024,10294388,25539903,119.875,18,AL ,1000X18 25P RR PAN AL F       
1/24/2024,10294387,25539903,119.875,18,AL ,1000X18 25P RR PAN AL F       
1/24/2024,10294391,25539993,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/24/2024,10294394,25539993,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/24/2024,10294393,25539993,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/24/2024,10294392,25539993,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/24/2024,10294395,25539952,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/24/2024,10294396,25539952,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/24/2024,10294398,25539952,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/24/2024,10294397,25539952,119.875,21,TW ,1000X21 24G RR PAN TW F       
1/24/2024,10294414,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294413,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294412,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294411,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294410,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294409,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294408,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294407,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294406,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294405,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294404,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294403,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294402,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294401,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294400,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294399,25539972,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294425,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294424,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294423,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294422,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294421,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294420,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294419,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294418,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294417,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294416,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294415,25539976,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294426,25539921,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294427,25539921,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294431,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294432,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294433,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294429,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294428,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294430,25539925,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294445,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294444,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294443,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294442,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294441,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294440,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294439,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294438,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294436,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294435,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294434,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294437,25539819,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294446,25539974,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294447,25539960,167.875,21,EF ,1400X21 25P RR PAN EF SL      
1/24/2024,10294450,25539960,167.875,21,EF ,1400X21 25P RR PAN EF SL      
1/24/2024,10294449,25539960,167.875,21,EF ,1400X21 25P RR PAN EF SL      
1/24/2024,10294448,25539960,167.875,21,EF ,1400X21 25P RR PAN EF SL      
1/24/2024,10294451,25539957,119.875,21,AL ,1000X21 25P RR PAN AL SL      
1/24/2024,10294454,25539957,119.875,21,AL ,1000X21 25P RR PAN AL SL      
1/24/2024,10294453,25539957,119.875,21,AL ,1000X21 25P RR PAN AL SL      
1/24/2024,10294452,25539957,119.875,21,AL ,1000X21 25P RR PAN AL SL      
1/24/2024,10294458,25539813,191.875,21,AL ,1600X21 25P RR PAN AL SL      
1/24/2024,10294457,25539813,191.875,21,AL ,1600X21 25P RR PAN AL SL      
1/24/2024,10294456,25539813,191.875,21,AL ,1600X21 25P RR PAN AL SL      
1/24/2024,10294455,25539813,191.875,21,AL ,1600X21 25P RR PAN AL SL      
1/24/2024,10294459,25540044,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294461,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294460,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294464,25540040,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/24/2024,10294463,25540040,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/24/2024,10294462,25540040,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/24/2024,10294465,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294466,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294469,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294468,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294467,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294470,25540023,83.875,21,BL ,0700X21 25G RR PAN BL SL      
1/24/2024,10294471,25540023,83.875,21,BL ,0700X21 25G RR PAN BL SL      
1/24/2024,10294473,25540026,83.875,18,BL ,0700X18 25G RR PAN BL F       
1/24/2024,10294472,25540026,83.875,18,BL ,0700X18 25G RR PAN BL F       
1/24/2024,10294474,25540033,191.875,21,AL ,1600X21 24G RR PAN AL SL      
1/24/2024,10294477,25540033,191.875,21,AL ,1600X21 24G RR PAN AL SL      
1/24/2024,10294476,25540033,191.875,21,AL ,1600X21 24G RR PAN AL SL      
1/24/2024,10294475,25540033,191.875,21,AL ,1600X21 24G RR PAN AL SL      
1/24/2024,10294478,25540012,191.875,21,AL ,1600X21 24G RR PAN AL F       
1/24/2024,10294479,25540012,191.875,21,AL ,1600X21 24G RR PAN AL F       
1/24/2024,10294482,25540014,191.875,18,AL ,1600X18 24G RR PAN AL F       
1/24/2024,10294481,25540014,191.875,18,AL ,1600X18 24G RR PAN AL F       
1/24/2024,10294480,25540014,191.875,18,AL ,1600X18 24G RR PAN AL F       
1/24/2024,10294483,25540134,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/24/2024,10294486,25540134,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/24/2024,10294485,25540134,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/24/2024,10294484,25540134,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/24/2024,10294487,25540082,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294490,25540082,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294489,25540082,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294488,25540082,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/24/2024,10294493,25540044,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294492,25540044,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294491,25540044,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294501,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294500,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294499,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294498,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294497,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294496,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294495,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294494,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294505,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294504,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294503,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294502,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294521,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294520,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294519,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294518,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294517,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294516,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294515,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294514,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294513,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294512,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294511,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294509,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294508,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294507,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294506,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294510,25540103,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294528,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294527,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294526,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294525,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294524,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294523,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294522,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294533,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294532,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294531,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294530,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294529,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294538,25540093,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294537,25540093,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294534,25540093,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294536,25540093,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294535,25540093,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/24/2024,10294539,25540113,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294543,25540101,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294542,25540101,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294541,25540101,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294540,25540101,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/24/2024,10294545,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294544,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294546,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294556,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294553,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294552,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294549,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294555,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294554,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294551,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294550,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294548,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294547,25540031,107.875,18,DN ,0900X18 25P RR PAN DN F       
1/24/2024,10294557,25540245,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294564,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294563,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294560,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294562,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294561,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294559,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294558,25540098,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294570,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294567,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294569,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294568,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294566,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294565,25540042,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294574,25540230,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294573,25540230,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294572,25540230,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294571,25540230,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/24/2024,10294576,25540238,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/24/2024,10294575,25540238,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/24/2024,10294583,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294582,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294581,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294580,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294579,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294578,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294577,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294584,25540091,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294585,25540096,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/24/2024,10294588,25540228,143.875,18,TW ,1200X18 25P RR PAN TW F       
1/24/2024,10294587,25540228,143.875,18,TW ,1200X18 25P RR PAN TW F       
1/24/2024,10294586,25540228,143.875,18,TW ,1200X18 25P RR PAN TW F       
1/24/2024,10294595,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294592,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294591,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294590,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294589,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294594,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294593,25540232,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/24/2024,10294597,25540113,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294596,25540113,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/24/2024,10294598,25540151,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294601,25540151,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294600,25540151,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294599,25540151,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/24/2024,10294603,25540220,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294602,25540220,95.875,18,TW ,0800X18 25P RR PAN TW F       
1/24/2024,10294605,25540236,191.875,21,ST ,1600X21 25P RR PAN ST SL      
1/24/2024,10294604,25540236,191.875,21,ST ,1600X21 25P RR PAN ST SL      
1/24/2024,10294607,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294606,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294613,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294612,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294611,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294610,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294609,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294608,25540154,95.875,21,EF ,0800X21 25P RR PAN EF SL      
1/24/2024,10294617,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294616,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294615,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294614,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294618,25540028,107.875,21,DN ,0900X21 25P RR PAN DN SL      
1/24/2024,10294622,25540186,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294621,25540186,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294620,25540186,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294619,25540186,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294628,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294627,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294626,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294625,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294624,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294623,25540184,191.875,21,BL ,1600X21 25G RR PAN BL SL      
1/24/2024,10294630,25540182,191.875,18,BL ,1600X18 25G RR PAN BL F       
